doc_id	security_code	form_type	period_end	source_tags	existing_row_count	proposed_row_count	selected_candidate_count	excluded_candidate_count	review_row_count	excel_suppressed_segment_profit_count	status
S100J1C7	99060	030000	2020-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	23	5	23	156	0	0	match
S100J1E1	71840	030000	2020-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	15	7	17	193	0	0	match
S100J1EQ	71620	030000	2020-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	17	5	19	348	0	0	match
S100J1HX	83810	030000	2020-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	15	7	17	193	0	0	match
S100J1PV	85420	030000	2020-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	15	7	17	131	0	0	match
S100J1QG	85630	030000	2020-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	15	7	17	184	0	0	match
S100J20X	34220	030000	2020-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	19	4	16	112	0	0	match
S100J247	81500	030000	2020-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	12	3	13	83	0	0	match
S100J2FF	91010	030000	2020-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	29	8	27	249	0	0	match
S100J2HZ	83860	030000	2020-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	15	7	17	253	0	0	match
S100J2Q1	85220	030000	2020-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	18	8	26	153	0	0	match
S100J2R8	88770	030000	2020-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	12	3	15	106	0	0	match
S100J2UW	60920	030000	2020-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	15	3	15	113	0	0	match
S100J33L	71890	030000	2020-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	11	5	12	98	0	0	match
S100J37F	83670	030000	2020-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	15	7	17	167	0	0	match
S100J3BV	48380	030000	2020-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	11	2	11	123	0	0	match
S100J3IR	66250	030000	2020-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	15	3	17	95	0	0	match
S100J441	81230	030000	2020-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	11	2	11	71	0	0	match
S100J8ID	57140	030000	2020-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	27	6	29	221	0	0	match
S100J8X6	96270	030000	2020-04-30	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	15	3	15	106	0	0	match
S100JBA4	87150	030000	2020-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	8	2	9	118	0	0	match
S100JBBN	64400	043000	2020-06-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	16	4	19	38	0	0	match
S100JCDE	94440	030000	2020-04-30	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	19	4	23	139	0	0	match
S100JFDL	49670	043000	2020-06-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	20	5	23	43	0	0	match
S100JGH6	75310	043000	2020-06-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	16	4	17	30	0	0	match
S100JGR2	37880	043000	2020-06-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	16	4	17	30	0	0	match
S100JIT5	36830	043000	2020-06-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	12	3	13	8	0	0	match
S100JIYO	81790	043000	2020-06-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	21	7	24	60	0	0	match
S100JK3R	77220	030000	2020-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	27	6	31	135	0	0	match
S100JTM5	82760	043000	2020-08-20	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	12	4	15	42	0	0	match
S100JVXK	81940	043000	2020-08-31	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	9	3	11	28	0	0	match
S100JX6J	95050	043000	2020-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	19	7	23	26	0	0	match
S100JYRE	30040	043000	2020-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	19	4	19	29	0	0	match
S100JYWC	30360	043000	2020-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	19	4	19	29	0	0	match
S100JZ5G	54100	043000	2020-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	12	4	14	18	0	0	match
S100JZ9U	95030	043000	2020-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	28	7	29	45	0	0	match
S100JZTK	59330	043000	2020-09-20	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	20	5	21	35	0	0	match
S100K00A	95130	043000	2020-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	15	5	17	40	0	0	match
S100K06V	95020	043000	2020-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	14	5	16	49	0	0	match
S100K09X	99500	043000	2020-09-20	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	12	4	14	34	0	0	match
S100K0C3	99910	043000	2020-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	12	3	13	25	0	0	match
S100K0IQ	98780	043000	2020-09-20	NotesSegmentInformationEtcQuarterlyFinancialStatementsTextBlock	21	6	23	31	0	0	match
S100K0OJ	80140	043000	2020-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	20	5	23	43	0	0	match
S100K0OO	84390	043000	2020-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	24	6	27	48	0	0	match
S100K0PR	95060	043000	2020-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	21	6	25	39	0	0	match
S100K0R8	80810	043000	2020-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	19	4	19	31	0	0	match
S100K0RW	34220	043000	2020-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	19	4	15	29	0	0	match
S100K0UT	34200	043000	2020-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	14	5	14	16	0	0	match
S100K0VO	80780	043000	2020-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	30	6	31	60	0	0	match
S100K16O	93060	043000	2020-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	8	2	9	24	0	0	match
S100K1A2	15140	043000	2020-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	15	3	15	24	0	0	match
S100K1FI	75080	043000	2020-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	20	5	23	43	0	0	match
S100K1ID	95090	043000	2020-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	19	7	25	30	0	0	match
S100K1KR	87070	043000	2020-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	11	7	8	72	0	0	match
S100K1PH	91070	043000	2020-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	20	5	21	35	0	0	match
S100K1S9	27600	043000	2020-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	12	3	13	25	0	0	match
S100K1SG	46150	043000	2020-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	8	2	8	10	0	0	match
S100K1T5	41820	043000	2020-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	13	4	14	24	0	0	match
S100K1WN	81500	043000	2020-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	10	4	10	11	0	0	match
S100K1Z4	62920	043000	2020-09-30	FootnotesRegardingSegmentInformationTableTextBlock | NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	20	5	21	39	0	0	match
S100K1ZZ	83860	043000	2020-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	15	7	17	198	0	0	match
S100K2NT	32930	043000	2020-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	23	5	25	42	0	0	match
S100K2PB	85110	043000	2020-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	11	3	12	30	0	0	match
S100K2WB	86010	043000	2020-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	17	5	19	48	0	0	match
S100K2Y3	19610	043000	2020-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	18	6	20	22	0	0	match
S100K32F	77020	043000	2020-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	27	6	29	47	0	0	match
S100K342	95010	043000	2020-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	24	6	25	40	0	0	match
S100K353	90390	043000	2020-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	24	6	27	48	0	0	match
S100K35F	84100	043000	2020-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	8	2	9	96	0	0	match
S100K362	83610	043000	2020-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	19	9	22	144	0	0	match
S100K383	91040	043000	2020-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	28	7	31	53	0	0	match
S100K3AU	80970	043000	2020-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	16	4	17	30	0	0	match
S100K3B0	80050	043000	2020-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	28	7	29	45	0	0	match
S100K3D7	57060	043000	2020-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	20	5	21	35	0	0	match
S100K3EO	64670	043000	2020-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	16	4	17	30	0	0	match
S100K3IP	65900	043000	2020-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	19	4	19	31	0	0	match
S100K3K2	95080	043000	2020-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	19	7	22	42	0	0	match
S100K3LO	79710	043000	2020-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	12	3	13	25	0	0	match
S100K3S7	57140	043000	2020-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	28	7	31	53	0	0	match
S100K3TH	83340	043000	2020-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	15	7	17	210	0	0	match
S100K3UU	80750	043000	2020-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	28	7	29	45	0	0	match
S100K45X	89340	043000	2020-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	15	5	17	20	0	0	match
S100K46Y	38350	043000	2020-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	12	3	13	25	0	0	match
S100K492	50210	043000	2020-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	17	5	18	29	0	0	match
S100K4B7	34330	043000	2020-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	20	5	23	43	0	0	match
S100K4FS	91010	043000	2020-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	28	7	29	45	0	0	match
S100K4JV	56030	043000	2020-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	16	4	19	38	0	0	match
S100K4NM	85240	043000	2020-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	16	8	19	148	0	0	match
S100K4W4	83700	043000	2020-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	9	3	9	131	0	0	match
S100K4WO	49780	043000	2020-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	12	3	13	25	0	0	match
S100K4XC	54580	043000	2020-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	12	3	13	25	0	0	match
S100K50C	69820	043000	2020-09-30	NotesSegmentInformationEtcQuarterlyFinancialStatementsTextBlock	13	4	14	19	0	0	match
S100K58V	60920	043000	2020-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	16	4	17	30	0	0	match
S100K5TS	33920	043000	2020-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	19	5	20	36	0	0	match
S100K5V0	19110	043000	2020-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	24	6	27	48	0	0	match
S100K5X5	71620	043000	2020-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	23	9	24	61	0	0	match
S100K67L	90670	043000	2020-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	18	6	20	46	0	0	match
S100K69D	96280	043000	2020-09-30	FootnotesRegardingSegmentInformationTableTextBlock | NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	20	5	21	43	0	0	match
S100K69M	52610	043000	2020-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	28	7	29	45	0	0	match
S100K6G6	66660	043000	2020-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	11	2	13	29	0	0	match
S100K6JQ	88770	043000	2020-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	12	3	15	33	0	0	match
S100K6KC	42280	043000	2020-09-30	FootnotesRegardingSegmentInformationTableTextBlock | NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	12	3	13	29	0	0	match
S100K6LW	99060	043000	2020-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	23	5	23	34	0	0	match
S100K6XA	33710	043000	2020-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	16	4	17	30	0	0	match
S100K74D	66250	043000	2020-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	16	4	19	38	0	0	match
S100K781	74190	043000	2020-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	24	6	27	48	0	0	match
S100K798	29150	043000	2020-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	16	4	19	38	0	0	match
S100K7H4	83680	043000	2020-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	15	7	17	184	0	0	match
S100K7IO	73260	043000	2020-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	12	4	14	110	0	0	match
S100K7JF	85500	043000	2020-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	15	7	17	124	0	0	match
S100K7K7	83640	043000	2020-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	15	7	23	96	0	0	match
S100K7OP	83440	043000	2020-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	18	8	20	144	0	0	match
S100K7RR	83370	043000	2020-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	18	8	20	202	0	0	match
S100K7V0	87660	043000	2020-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	18	8	20	198	0	0	match
S100K7VQ	71840	043000	2020-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	15	7	17	152	0	0	match
S100K7WH	83590	043000	2020-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	15	7	17	174	0	0	match
S100K7Z9	85630	043000	2020-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	16	8	19	185	0	0	match
S100K7ZL	83030	043000	2020-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	31	18	19	390	0	0	match
S100K80G	83580	043000	2020-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	13	5	14	96	0	0	match
S100K81C	83450	043000	2020-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	17	7	19	158	0	0	match
S100K83Y	84160	043000	2020-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	16	8	18	154	0	0	match
S100K849	85510	043000	2020-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	16	8	17	102	0	0	match
S100K84J	83490	043000	2020-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	15	7	18	168	0	0	match
S100K87B	83460	043000	2020-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	15	7	16	102	0	0	match
S100K8A2	83620	043000	2020-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	15	7	17	138	0	0	match
S100K8AV	83650	043000	2020-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	16	8	18	114	0	0	match
S100K8AX	71610	043000	2020-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	16	8	18	168	0	0	match
S100K8BS	73270	043000	2020-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	18	8	20	132	0	0	match
S100K8EM	30480	030000	2020-08-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	15	3	17	150	0	0	match
S100K8FZ	83430	043000	2020-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	15	7	16	164	0	0	match
S100K8G6	87140	043000	2020-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	15	7	17	178	0	0	match
S100K8JK	73220	043000	2020-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	15	7	17	146	0	0	match
S100K8L9	83380	043000	2020-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	15	7	17	192	0	0	match
S100K8LB	83810	043000	2020-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	15	7	17	190	0	0	match
S100K8LM	83920	043000	2020-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	14	6	16	124	0	0	match
S100K8UI	61780	043000	2020-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	20	6	28	357	0	0	match
S100K8UX	83930	043000	2020-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	16	8	18	102	0	0	match
S100K8VQ	85220	043000	2020-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	18	8	27	146	0	0	match
S100K8WB	71730	043000	2020-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	16	8	24	128	0	0	match
S100K8XR	83950	043000	2020-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	19	9	21	142	0	0	match
S100K8YA	83360	043000	2020-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	18	8	26	146	0	0	match
S100K8YC	83830	043000	2020-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	11	5	12	100	0	0	match
S100K917	71500	043000	2020-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	16	8	19	140	0	0	match
S100K91F	83990	043000	2020-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	15	7	17	126	0	0	match
S100K94X	71800	043000	2020-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	21	9	23	134	0	0	match
S100K9D0	85410	043000	2020-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	14	6	16	184	0	0	match
S100K9EO	83670	043000	2020-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	15	7	17	156	0	0	match
S100K9F3	70650	030000	2020-08-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	12	3	13	63	0	0	match
S100K9H0	71890	043000	2020-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	11	5	12	87	0	0	match
S100K9J5	87950	043000	2020-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	17	5	19	292	0	0	match
S100K9LM	85420	043000	2020-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	15	7	17	114	0	0	match
S100K9MF	87500	043000	2020-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	13	5	14	190	0	0	match
S100K9NZ	83040	043000	2020-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	30	23	23	66	0	0	match
S100K9TQ	87150	043000	2020-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	11	3	13	136	0	0	match
S100KCZ2	96270	043000	2020-10-31	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	16	4	17	30	0	0	match
S100KD33	57110	043000	2020-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	28	7	29	45	0	0	match
S100KD7J	94440	043000	2020-10-31	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	19	4	21	39	0	0	match
S100KDYE	36360	030000	2020-09-30	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	11	2	11	98	0	0	match
S100KEZD	57240	030000	2020-09-30	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	19	4	21	134	0	0	match
S100KFEA	71480	030000	2020-09-30	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	19	7	22	178	0	0	match
S100KGDM	78060	030000	2020-09-30	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	32	8	33	158	0	0	match
S100KKMH	23730	030000	2020-10-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	15	3	17	182	0	0	match
S100KYY6	64400	030000	2020-12-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	15	3	17	126	0	0	match
S100KZFU	37880	030000	2020-12-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	15	3	15	105	0	0	match
S100L0OB	49670	030000	2020-12-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	24	9	27	201	0	0	match
S100L2EP	81790	030000	2020-12-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	21	7	24	243	0	0	match
S100L34K	75310	030000	2020-12-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	15	3	15	88	0	0	match
S100L35A	29860	030000	2020-12-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	19	4	23	53	0	0	match
S100L37Z	36830	030000	2020-12-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	11	2	11	103	0	0	match
S100L5UE	30480	043000	2021-02-28	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	15	3	17	38	0	0	match
S100L6CY	70650	043000	2021-02-28	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	12	3	13	25	0	0	match
S100L94N	36360	043000	2021-03-31	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	12	3	13	25	0	0	match
S100LAU5	57240	043000	2021-03-31	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	20	5	23	35	0	0	match
S100LBGD	82760	030000	2021-02-20	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	11	3	13	22	0	0	match
S100LBJT	71480	043000	2021-03-31	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	20	5	23	43	0	0	match
S100LCCI	78060	043000	2021-03-31	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	32	8	33	54	0	0	match
S100LI54	23730	043000	2021-04-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	16	4	19	38	0	0	match
S100LJI6	87950	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	17	5	19	22	0	0	match
S100LJT7	71800	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	21	9	23	22	0	0	match
S100LJW3	83680	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	15	7	17	20	0	0	match
S100LKWF	83640	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	15	7	23	18	0	0	match
S100LL38	61780	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	20	6	28	28	0	0	match
S100LLKK	83990	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	17	5	19	24	0	0	match
S100LLVM	83450	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	17	7	19	22	0	0	match
S100LLW3	83490	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	15	7	18	18	0	0	match
S100LM1O	87140	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	15	7	17	22	0	0	match
S100LM2S	83340	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	15	7	17	18	0	0	match
S100LM5A	83610	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	18	8	20	22	0	0	match
S100LM9E	83440	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	18	8	20	22	0	0	match
S100LMGF	83810	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	15	7	17	20	0	0	match
S100LMSB	83460	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	21	9	22	20	0	0	match
S100LNOC	71610	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	16	8	18	24	0	0	match
S100LNU4	95050	030000	2021-03-31	FootnotesRegardingSegmentInformationTableTextBlock | NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	23	11	28	19	0	0	rebuild
