generated_at: 2026-08-02T15:49:29
mode: apply
date_from: 
date_to: 
selected_rows: 397318
candidates: 1315229
warnings: 1

status     | code     | company                | period_end | kind     | segment                  | metric           | value_kind         | value            | source_tag                       | reason                      
excluded   | 3653     | モルフォ               | 2015-04-30 | business | カメラデバイス事業       | OperatingIncome  | operating_profit   |      643,206,000 | OperatingIncome                  | period_end_mismatch         
excluded   | 3653     | モルフォ               | 2015-04-30 | business | ネットワークサービス事業 | OperatingIncome  | operating_profit   |      -35,718,000 | OperatingIncome                  | period_end_mismatch         
excluded   | 3653     | モルフォ               | 2015-04-30 | total    | 合計                     | OperatingIncome  | operating_profit   |      607,487,000 | OperatingIncome                  | period_end_mismatch         
excluded   | 3653     | モルフォ               | 2015-04-30 | excluded | Reconciling Items        |                  |                    |     -178,959,000 | OperatingIncome                  | excluded_adjustment_or_elimination_member
selected   | 3653     | モルフォ               | 2016-04-30 | business | カメラデバイス事業       | OperatingIncome  | operating_profit   |      648,447,000 | OperatingIncome                  | selected                    
selected   | 3653     | モルフォ               | 2016-04-30 | business | ネットワークサービス事業 | OperatingIncome  | operating_profit   |       33,318,000 | OperatingIncome                  | selected                    
selected   | 3653     | モルフォ               | 2016-04-30 | total    | 合計                     | OperatingIncome  | operating_profit   |      681,765,000 | OperatingIncome                  | selected                    
excluded   | 3653     | モルフォ               | 2016-04-30 | excluded | Reconciling Items        |                  |                    |     -255,385,000 | OperatingIncome                  | excluded_adjustment_or_elimination_member
excluded   | 3653     | モルフォ               | 2015-04-30 | business | カメラデバイス事業       | NetSales         | external           |      989,458,000 | RevenuesFromExternalCustomers    | period_end_mismatch         
excluded   | 3653     | モルフォ               | 2015-04-30 | business | ネットワークサービス事業 | NetSales         | external           |       52,948,000 | RevenuesFromExternalCustomers    | period_end_mismatch         
excluded   | 3653     | モルフォ               | 2015-04-30 | total    | 合計                     | NetSales         | external           |    1,042,407,000 | RevenuesFromExternalCustomers    | period_end_mismatch         
excluded   | 3653     | モルフォ               | 2015-04-30 | excluded | Reconciling Items        |                  |                    |             None | RevenuesFromExternalCustomers    | excluded_adjustment_or_elimination_member
selected   | 3653     | モルフォ               | 2016-04-30 | business | カメラデバイス事業       | NetSales         | external           |      920,468,000 | RevenuesFromExternalCustomers    | selected                    
selected   | 3653     | モルフォ               | 2016-04-30 | business | ネットワークサービス事業 | NetSales         | external           |      120,187,000 | RevenuesFromExternalCustomers    | selected                    
selected   | 3653     | モルフォ               | 2016-04-30 | total    | 合計                     | NetSales         | external           |    1,040,656,000 | RevenuesFromExternalCustomers    | selected                    
excluded   | 3653     | モルフォ               | 2016-04-30 | excluded | Reconciling Items        |                  |                    |             None | RevenuesFromExternalCustomers    | excluded_adjustment_or_elimination_member
excluded   | 3653     | モルフォ               | 2015-04-30 | business | カメラデバイス事業       |                  |                    |             None | TransactionsWithOtherSegments    | unsupported_segment_tag     
excluded   | 3653     | モルフォ               | 2015-04-30 | business | ネットワークサービス事業 |                  |                    |             None | TransactionsWithOtherSegments    | unsupported_segment_tag     
excluded   | 3653     | モルフォ               | 2015-04-30 | total    | 合計                     |                  |                    |             None | TransactionsWithOtherSegments    | unsupported_segment_tag     
excluded   | 3653     | モルフォ               | 2015-04-30 | excluded | Reconciling Items        |                  |                    |             None | TransactionsWithOtherSegments    | excluded_adjustment_or_elimination_member
excluded   | 3653     | モルフォ               | 2016-04-30 | business | カメラデバイス事業       |                  |                    |             None | TransactionsWithOtherSegments    | unsupported_segment_tag     
excluded   | 3653     | モルフォ               | 2016-04-30 | business | ネットワークサービス事業 |                  |                    |             None | TransactionsWithOtherSegments    | unsupported_segment_tag     
excluded   | 3653     | モルフォ               | 2016-04-30 | total    | 合計                     |                  |                    |             None | TransactionsWithOtherSegments    | unsupported_segment_tag     
excluded   | 3653     | モルフォ               | 2016-04-30 | excluded | Reconciling Items        |                  |                    |             None | TransactionsWithOtherSegments    | excluded_adjustment_or_elimination_member
excluded   | 9678     | カナモト               | 2015-04-30 | business | 建設関連                 | NetSales         | total              |   64,012,000,000 | NetSales                         | period_end_mismatch         
excluded   | 9678     | カナモト               | 2015-04-30 | business | その他                   | NetSales         | total              |    4,295,000,000 | NetSales                         | period_end_mismatch         
excluded   | 9678     | カナモト               | 2015-04-30 | total    | 合計                     | NetSales         | total              |   68,307,000,000 | NetSales                         | period_end_mismatch         
selected   | 9678     | カナモト               | 2016-04-30 | business | 建設関連                 | NetSales         | total              |   64,311,000,000 | NetSales                         | selected                    
selected   | 9678     | カナモト               | 2016-04-30 | business | その他                   | NetSales         | total              |    4,330,000,000 | NetSales                         | selected                    
selected   | 9678     | カナモト               | 2016-04-30 | total    | 合計                     | NetSales         | total              |   68,642,000,000 | NetSales                         | selected                    
selected   | 9678     | カナモト               | 2016-04-30 | business | 建設関連                 | NetSales         | total              |   64,012,000,000 | NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
selected   | 9678     | カナモト               | 2016-04-30 | business | その他 （注）            | NetSales         | total              |    4,295,000,000 | NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
selected   | 9678     | カナモト               | 2016-04-30 | business | 建設関連                 | SegmentProfit    | segment_profit     |   10,344,000,000 | NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
selected   | 9678     | カナモト               | 2016-04-30 | business | その他 （注）            | SegmentProfit    | segment_profit     |      119,000,000 | NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
selected   | 9678     | カナモト               | 2016-04-30 | total    | 合計                     | SegmentProfit    | segment_profit     |   10,463,000,000 | NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
selected   | 9678     | カナモト               | 2016-04-30 | business | 金額                     | OperatingIncome  | operating_profit   |   10,652,000,000 | NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
excluded   | 9678     | カナモト               | 2015-04-30 | business | 建設関連                 | OperatingIncome  | operating_profit   |   10,344,000,000 | OperatingIncome                  | period_end_mismatch         
excluded   | 9678     | カナモト               | 2015-04-30 | business | その他                   | OperatingIncome  | operating_profit   |      119,000,000 | OperatingIncome                  | period_end_mismatch         
excluded   | 9678     | カナモト               | 2015-04-30 | total    | 合計                     | OperatingIncome  | operating_profit   |   10,463,000,000 | OperatingIncome                  | period_end_mismatch         
selected   | 9678     | カナモト               | 2016-04-30 | business | 建設関連                 | OperatingIncome  | operating_profit   |    8,249,000,000 | OperatingIncome                  | selected                    
selected   | 9678     | カナモト               | 2016-04-30 | business | その他                   | OperatingIncome  | operating_profit   |      153,000,000 | OperatingIncome                  | selected                    
selected   | 9678     | カナモト               | 2016-04-30 | total    | 合計                     | OperatingIncome  | operating_profit   |    8,403,000,000 | OperatingIncome                  | selected                    
excluded   | 9678     | カナモト               | 2015-04-30 | business | 建設関連                 | NetSales         | external           |   64,012,000,000 | RevenuesFromExternalCustomers    | period_end_mismatch         
excluded   | 9678     | カナモト               | 2015-04-30 | business | その他                   | NetSales         | external           |    4,295,000,000 | RevenuesFromExternalCustomers    | period_end_mismatch         
excluded   | 9678     | カナモト               | 2015-04-30 | total    | 合計                     | NetSales         | external           |   68,307,000,000 | RevenuesFromExternalCustomers    | period_end_mismatch         
selected   | 9678     | カナモト               | 2016-04-30 | business | 建設関連                 | NetSales         | external           |   64,311,000,000 | RevenuesFromExternalCustomers    | selected                    
selected   | 9678     | カナモト               | 2016-04-30 | business | その他                   | NetSales         | external           |    4,330,000,000 | RevenuesFromExternalCustomers    | selected                    
selected   | 9678     | カナモト               | 2016-04-30 | total    | 合計                     | NetSales         | external           |   68,642,000,000 | RevenuesFromExternalCustomers    | selected                    
excluded   | 9678     | カナモト               | 2015-04-30 | business | 建設関連                 |                  |                    |             None | TransactionsWithOtherSegments    | unsupported_segment_tag     
excluded   | 9678     | カナモト               | 2015-04-30 | business | その他                   |                  |                    |             None | TransactionsWithOtherSegments    | unsupported_segment_tag     
excluded   | 9678     | カナモト               | 2015-04-30 | total    | 合計                     |                  |                    |             None | TransactionsWithOtherSegments    | unsupported_segment_tag     
excluded   | 9678     | カナモト               | 2016-04-30 | business | 建設関連                 |                  |                    |             None | TransactionsWithOtherSegments    | unsupported_segment_tag     
excluded   | 9678     | カナモト               | 2016-04-30 | business | その他                   |                  |                    |             None | TransactionsWithOtherSegments    | unsupported_segment_tag     
excluded   | 9678     | カナモト               | 2016-04-30 | total    | 合計                     |                  |                    |             None | TransactionsWithOtherSegments    | unsupported_segment_tag     
excluded   | 7640     | トップカルチャー       | 2015-04-30 | business | 蔦屋書店事業             | NetSales         | total              |   17,012,027,000 | NetSales                         | period_end_mismatch         
excluded   | 7640     | トップカルチャー       | 2015-04-30 | business | その他                   | NetSales         | total              |      451,216,000 | NetSales                         | period_end_mismatch         
excluded   | 7640     | トップカルチャー       | 2015-04-30 | total    | 合計                     | NetSales         | total              |   17,463,244,000 | NetSales                         | period_end_mismatch         
excluded   | 7640     | トップカルチャー       | 2015-04-30 | excluded | Reconciling Items        |                  |                    |       -3,657,000 | NetSales                         | excluded_adjustment_or_elimination_member
selected   | 7640     | トップカルチャー       | 2016-04-30 | business | 蔦屋書店事業             | NetSales         | total              |   16,601,484,000 | NetSales                         | selected                    
selected   | 7640     | トップカルチャー       | 2016-04-30 | business | その他                   | NetSales         | total              |      436,171,000 | NetSales                         | selected                    
selected   | 7640     | トップカルチャー       | 2016-04-30 | total    | 合計                     | NetSales         | total              |   17,037,655,000 | NetSales                         | selected                    
excluded   | 7640     | トップカルチャー       | 2016-04-30 | excluded | Reconciling Items        |                  |                    |       -1,910,000 | NetSales                         | excluded_adjustment_or_elimination_member
selected   | 7640     | トップカルチャー       | 2016-04-30 | business | 蔦屋書店事業             | NetSales         | total              |   17,012,027,000 | NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
selected   | 7640     | トップカルチャー       | 2016-04-30 | business | その他（注）１           | NetSales         | total              |      447,559,000 | NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
selected   | 7640     | トップカルチャー       | 2016-04-30 | business | 四半期連結損益計算書計上額（注）３ | NetSales         | total              |   17,459,586,000 | NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
selected   | 7640     | トップカルチャー       | 2016-04-30 | business | 蔦屋書店事業             | SegmentProfit    | segment_profit     |      483,207,000 | NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
selected   | 7640     | トップカルチャー       | 2016-04-30 | business | その他（注）１           | SegmentProfit    | segment_profit     |       -7,212,000 | NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
selected   | 7640     | トップカルチャー       | 2016-04-30 | total    | 合計                     | SegmentProfit    | segment_profit     |      475,995,000 | NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
selected   | 7640     | トップカルチャー       | 2016-04-30 | business | 四半期連結損益計算書計上額（注）３ | SegmentProfit    | segment_profit     |      516,626,000 | NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
excluded   | 7640     | トップカルチャー       | 2015-04-30 | business | 蔦屋書店事業             | OperatingIncome  | operating_profit   |      483,207,000 | OperatingIncome                  | period_end_mismatch         
excluded   | 7640     | トップカルチャー       | 2015-04-30 | business | その他                   | OperatingIncome  | operating_profit   |       -7,212,000 | OperatingIncome                  | period_end_mismatch         
excluded   | 7640     | トップカルチャー       | 2015-04-30 | total    | 合計                     | OperatingIncome  | operating_profit   |      475,995,000 | OperatingIncome                  | period_end_mismatch         
excluded   | 7640     | トップカルチャー       | 2015-04-30 | excluded | Reconciling Items        |                  |                    |       40,631,000 | OperatingIncome                  | excluded_adjustment_or_elimination_member
selected   | 7640     | トップカルチャー       | 2016-04-30 | business | 蔦屋書店事業             | OperatingIncome  | operating_profit   |      470,842,000 | OperatingIncome                  | selected                    
selected   | 7640     | トップカルチャー       | 2016-04-30 | business | その他                   | OperatingIncome  | operating_profit   |       -3,371,000 | OperatingIncome                  | selected                    
selected   | 7640     | トップカルチャー       | 2016-04-30 | total    | 合計                     | OperatingIncome  | operating_profit   |      467,471,000 | OperatingIncome                  | selected                    
excluded   | 7640     | トップカルチャー       | 2016-04-30 | excluded | Reconciling Items        |                  |                    |       50,987,000 | OperatingIncome                  | excluded_adjustment_or_elimination_member
excluded   | 7640     | トップカルチャー       | 2015-04-30 | business | 蔦屋書店事業             | NetSales         | external           |   17,012,027,000 | RevenuesFromExternalCustomers    | period_end_mismatch         
excluded   | 7640     | トップカルチャー       | 2015-04-30 | business | その他                   | NetSales         | external           |      447,559,000 | RevenuesFromExternalCustomers    | period_end_mismatch         
excluded   | 7640     | トップカルチャー       | 2015-04-30 | total    | 合計                     | NetSales         | external           |   17,459,586,000 | RevenuesFromExternalCustomers    | period_end_mismatch         
excluded   | 7640     | トップカルチャー       | 2015-04-30 | excluded | Reconciling Items        |                  |                    |             None | RevenuesFromExternalCustomers    | excluded_adjustment_or_elimination_member
selected   | 7640     | トップカルチャー       | 2016-04-30 | business | 蔦屋書店事業             | NetSales         | external           |   16,601,484,000 | RevenuesFromExternalCustomers    | selected                    
selected   | 7640     | トップカルチャー       | 2016-04-30 | business | その他                   | NetSales         | external           |      434,261,000 | RevenuesFromExternalCustomers    | selected                    
selected   | 7640     | トップカルチャー       | 2016-04-30 | total    | 合計                     | NetSales         | external           |   17,035,745,000 | RevenuesFromExternalCustomers    | selected                    
excluded   | 7640     | トップカルチャー       | 2016-04-30 | excluded | Reconciling Items        |                  |                    |             None | RevenuesFromExternalCustomers    | excluded_adjustment_or_elimination_member
excluded   | 7640     | トップカルチャー       | 2015-04-30 | business | 蔦屋書店事業             |                  |                    |             None | TransactionsWithOtherSegments    | unsupported_segment_tag     
excluded   | 7640     | トップカルチャー       | 2015-04-30 | business | その他                   |                  |                    |        3,657,000 | TransactionsWithOtherSegments    | unsupported_segment_tag     
excluded   | 7640     | トップカルチャー       | 2015-04-30 | total    | 合計                     |                  |                    |        3,657,000 | TransactionsWithOtherSegments    | unsupported_segment_tag     
excluded   | 7640     | トップカルチャー       | 2015-04-30 | excluded | Reconciling Items        |                  |                    |       -3,657,000 | TransactionsWithOtherSegments    | excluded_adjustment_or_elimination_member
excluded   | 7640     | トップカルチャー       | 2016-04-30 | business | 蔦屋書店事業             |                  |                    |             None | TransactionsWithOtherSegments    | unsupported_segment_tag     
excluded   | 7640     | トップカルチャー       | 2016-04-30 | business | その他                   |                  |                    |        1,910,000 | TransactionsWithOtherSegments    | unsupported_segment_tag     
excluded   | 7640     | トップカルチャー       | 2016-04-30 | total    | 合計                     |                  |                    |        1,910,000 | TransactionsWithOtherSegments    | unsupported_segment_tag     
excluded   | 7640     | トップカルチャー       | 2016-04-30 | excluded | Reconciling Items        |                  |                    |       -1,910,000 | TransactionsWithOtherSegments    | excluded_adjustment_or_elimination_member
excluded   | 7983     | ミロク                 | 2015-04-30 | excluded |                          |                  |                    |             None | FootnotesRegardingSegmentInformationTableTextBlock | table_0:excluded_no_supported_metric
excluded   | 7983     | ミロク                 | 2016-04-30 | excluded |                          |                  |                    |             None | FootnotesRegardingSegmentInformationTableTextBlock | table_0:excluded_no_supported_metric
excluded   | 7983     | ミロク                 | 2015-04-30 | business | 猟銃事業                 | NetSales         | total              |    3,324,504,000 | NetSales                         | period_end_mismatch         
excluded   | 7983     | ミロク                 | 2015-04-30 | business | 工作機械事業             | NetSales         | total              |    1,222,432,000 | NetSales                         | period_end_mismatch         
excluded   | 7983     | ミロク                 | 2015-04-30 | business | 自動車関連事業           | NetSales         | total              |    1,142,592,000 | NetSales                         | period_end_mismatch         
excluded   | 7983     | ミロク                 | 2015-04-30 | total    | 合計                     | NetSales         | total              |    5,689,528,000 | NetSales                         | period_end_mismatch         
excluded   | 7983     | ミロク                 | 2015-04-30 | business | その他                   | NetSales         | total              |        3,281,000 | NetSales                         | period_end_mismatch         
excluded   | 7983     | ミロク                 | 2015-04-30 | total    | 合計                     | NetSales         | total              |    5,692,809,000 | NetSales                         | period_end_mismatch         
excluded   | 7983     | ミロク                 | 2015-04-30 | excluded | Reconciling Items        |                  |                    |       -5,758,000 | NetSales                         | excluded_adjustment_or_elimination_member
selected   | 7983     | ミロク                 | 2016-04-30 | business | 猟銃事業                 | NetSales         | total              |    3,669,155,000 | NetSales                         | selected                    
selected   | 7983     | ミロク                 | 2016-04-30 | business | 工作機械事業             | NetSales         | total              |    1,196,638,000 | NetSales                         | selected                    
selected   | 7983     | ミロク                 | 2016-04-30 | business | 自動車関連事業           | NetSales         | total              |      849,230,000 | NetSales                         | selected                    
selected   | 7983     | ミロク                 | 2016-04-30 | total    | 合計                     | NetSales         | total              |    5,715,024,000 | NetSales                         | selected                    
selected   | 7983     | ミロク                 | 2016-04-30 | business | その他                   | NetSales         | total              |        2,172,000 | NetSales                         | selected                    
excluded   | 7983     | ミロク                 | 2016-04-30 | total    | 合計                     | NetSales         | total              |    5,715,024,000 | NetSales                         | lower_priority_duplicate    
selected   | 7983     | ミロク                 | 2016-04-30 | total    | 合計                     | NetSales         | total              |    5,717,196,000 | NetSales                         | selected                    
excluded   | 7983     | ミロク                 | 2016-04-30 | excluded | Reconciling Items        |                  |                    |       -5,937,000 | NetSales                         | excluded_adjustment_or_elimination_member
excluded   | 7983     | ミロク                 | 2016-04-30 | excluded |                          |                  |                    |             None | NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock | table_1:excluded_no_supported_metric
excluded   | 7983     | ミロク                 | 2016-04-30 | excluded |                          |                  |                    |             None | NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock | table_3:excluded_no_supported_metric
selected   | 7983     | ミロク                 | 2016-04-30 | business | 猟銃事業                 | NetSales         | total              |    3,324,504,000 | NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
selected   | 7983     | ミロク                 | 2016-04-30 | business | 工作機械事業             | NetSales         | total              |    1,216,673,000 | NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
selected   | 7983     | ミロク                 | 2016-04-30 | business | 自動車関連事業           | NetSales         | total              |    1,142,592,000 | NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
selected   | 7983     | ミロク                 | 2016-04-30 | business | その他(注) １            | NetSales         | total              |        3,281,000 | NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
selected   | 7983     | ミロク                 | 2016-04-30 | business | 四半期連結損益計算書計上額(注) ３ | NetSales         | total              |    5,687,051,000 | NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
selected   | 7983     | ミロク                 | 2016-04-30 | business | 猟銃事業                 | SegmentProfit    | segment_profit     |      290,078,000 | NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
selected   | 7983     | ミロク                 | 2016-04-30 | business | 工作機械事業             | SegmentProfit    | segment_profit     |      168,768,000 | NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
selected   | 7983     | ミロク                 | 2016-04-30 | business | 自動車関連事業           | SegmentProfit    | segment_profit     |        5,973,000 | NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
selected   | 7983     | ミロク                 | 2016-04-30 | total    | 合計                     | SegmentProfit    | segment_profit     |      464,820,000 | NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
selected   | 7983     | ミロク                 | 2016-04-30 | business | その他(注) １            | SegmentProfit    | segment_profit     |          682,000 | NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
selected   | 7983     | ミロク                 | 2016-04-30 | business | 四半期連結損益計算書計上額(注) ３ | SegmentProfit    | segment_profit     |      362,576,000 | NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
excluded   | 7983     | ミロク                 | 2015-04-30 | business | 猟銃事業                 | OperatingIncome  | operating_profit   |      290,078,000 | OperatingIncome                  | period_end_mismatch         
excluded   | 7983     | ミロク                 | 2015-04-30 | business | 工作機械事業             | OperatingIncome  | operating_profit   |      168,768,000 | OperatingIncome                  | period_end_mismatch         
excluded   | 7983     | ミロク                 | 2015-04-30 | business | 自動車関連事業           | OperatingIncome  | operating_profit   |        5,973,000 | OperatingIncome                  | period_end_mismatch         
excluded   | 7983     | ミロク                 | 2015-04-30 | total    | 合計                     | OperatingIncome  | operating_profit   |      464,820,000 | OperatingIncome                  | period_end_mismatch         
excluded   | 7983     | ミロク                 | 2015-04-30 | business | その他                   | OperatingIncome  | operating_profit   |          682,000 | OperatingIncome                  | period_end_mismatch         
excluded   | 7983     | ミロク                 | 2015-04-30 | total    | 合計                     | OperatingIncome  | operating_profit   |      465,503,000 | OperatingIncome                  | period_end_mismatch         
excluded   | 7983     | ミロク                 | 2015-04-30 | excluded | Reconciling Items        |                  |                    |     -102,926,000 | OperatingIncome                  | excluded_adjustment_or_elimination_member
selected   | 7983     | ミロク                 | 2016-04-30 | business | 猟銃事業                 | OperatingIncome  | operating_profit   |      313,367,000 | OperatingIncome                  | selected                    
selected   | 7983     | ミロク                 | 2016-04-30 | business | 工作機械事業             | OperatingIncome  | operating_profit   |      210,102,000 | OperatingIncome                  | selected                    
selected   | 7983     | ミロク                 | 2016-04-30 | business | 自動車関連事業           | OperatingIncome  | operating_profit   |        4,356,000 | OperatingIncome                  | selected                    
selected   | 7983     | ミロク                 | 2016-04-30 | total    | 合計                     | OperatingIncome  | operating_profit   |      527,826,000 | OperatingIncome                  | selected                    
selected   | 7983     | ミロク                 | 2016-04-30 | business | その他                   | OperatingIncome  | operating_profit   |          615,000 | OperatingIncome                  | selected                    
excluded   | 7983     | ミロク                 | 2016-04-30 | total    | 合計                     | OperatingIncome  | operating_profit   |      527,826,000 | OperatingIncome                  | lower_priority_duplicate    
selected   | 7983     | ミロク                 | 2016-04-30 | total    | 合計                     | OperatingIncome  | operating_profit   |      528,442,000 | OperatingIncome                  | selected                    
excluded   | 7983     | ミロク                 | 2016-04-30 | excluded | Reconciling Items        |                  |                    |     -125,462,000 | OperatingIncome                  | excluded_adjustment_or_elimination_member
excluded   | 7983     | ミロク                 | 2015-04-30 | business | 猟銃事業                 | NetSales         | external           |    3,324,504,000 | RevenuesFromExternalCustomers    | period_end_mismatch         
excluded   | 7983     | ミロク                 | 2015-04-30 | business | 工作機械事業             | NetSales         | external           |    1,216,673,000 | RevenuesFromExternalCustomers    | period_end_mismatch         
excluded   | 7983     | ミロク                 | 2015-04-30 | business | 自動車関連事業           | NetSales         | external           |    1,142,592,000 | RevenuesFromExternalCustomers    | period_end_mismatch         
excluded   | 7983     | ミロク                 | 2015-04-30 | total    | 合計                     | NetSales         | external           |    5,683,770,000 | RevenuesFromExternalCustomers    | period_end_mismatch         
excluded   | 7983     | ミロク                 | 2015-04-30 | business | その他                   | NetSales         | external           |        3,281,000 | RevenuesFromExternalCustomers    | period_end_mismatch         
excluded   | 7983     | ミロク                 | 2015-04-30 | total    | 合計                     | NetSales         | external           |    5,687,051,000 | RevenuesFromExternalCustomers    | period_end_mismatch         
excluded   | 7983     | ミロク                 | 2015-04-30 | excluded | Reconciling Items        |                  |                    |             None | RevenuesFromExternalCustomers    | excluded_adjustment_or_elimination_member
selected   | 7983     | ミロク                 | 2016-04-30 | business | 猟銃事業                 | NetSales         | external           |    3,669,155,000 | RevenuesFromExternalCustomers    | selected                    
selected   | 7983     | ミロク                 | 2016-04-30 | business | 工作機械事業             | NetSales         | external           |    1,190,700,000 | RevenuesFromExternalCustomers    | selected                    
selected   | 7983     | ミロク                 | 2016-04-30 | business | 自動車関連事業           | NetSales         | external           |      849,230,000 | RevenuesFromExternalCustomers    | selected                    
selected   | 7983     | ミロク                 | 2016-04-30 | total    | 合計                     | NetSales         | external           |    5,709,086,000 | RevenuesFromExternalCustomers    | selected                    
selected   | 7983     | ミロク                 | 2016-04-30 | business | その他                   | NetSales         | external           |        2,172,000 | RevenuesFromExternalCustomers    | selected                    
excluded   | 7983     | ミロク                 | 2016-04-30 | total    | 合計                     | NetSales         | external           |    5,709,086,000 | RevenuesFromExternalCustomers    | lower_priority_duplicate    
selected   | 7983     | ミロク                 | 2016-04-30 | total    | 合計                     | NetSales         | external           |    5,711,258,000 | RevenuesFromExternalCustomers    | selected                    
excluded   | 7983     | ミロク                 | 2016-04-30 | excluded | Reconciling Items        |                  |                    |             None | RevenuesFromExternalCustomers    | excluded_adjustment_or_elimination_member
excluded   | 7983     | ミロク                 | 2015-04-30 | business | 猟銃事業                 |                  |                    |             None | TransactionsWithOtherSegments    | unsupported_segment_tag     
excluded   | 7983     | ミロク                 | 2015-04-30 | business | 工作機械事業             |                  |                    |        5,758,000 | TransactionsWithOtherSegments    | unsupported_segment_tag     
excluded   | 7983     | ミロク                 | 2015-04-30 | business | 自動車関連事業           |                  |                    |             None | TransactionsWithOtherSegments    | unsupported_segment_tag     
excluded   | 7983     | ミロク                 | 2015-04-30 | total    | 合計                     |                  |                    |        5,758,000 | TransactionsWithOtherSegments    | unsupported_segment_tag     
excluded   | 7983     | ミロク                 | 2015-04-30 | business | その他                   |                  |                    |             None | TransactionsWithOtherSegments    | unsupported_segment_tag     
excluded   | 7983     | ミロク                 | 2015-04-30 | total    | 合計                     |                  |                    |        5,758,000 | TransactionsWithOtherSegments    | unsupported_segment_tag     
excluded   | 7983     | ミロク                 | 2015-04-30 | excluded | Reconciling Items        |                  |                    |       -5,758,000 | TransactionsWithOtherSegments    | excluded_adjustment_or_elimination_member
excluded   | 7983     | ミロク                 | 2016-04-30 | business | 猟銃事業                 |                  |                    |             None | TransactionsWithOtherSegments    | unsupported_segment_tag     
excluded   | 7983     | ミロク                 | 2016-04-30 | business | 工作機械事業             |                  |                    |        5,937,000 | TransactionsWithOtherSegments    | unsupported_segment_tag     
excluded   | 7983     | ミロク                 | 2016-04-30 | business | 自動車関連事業           |                  |                    |             None | TransactionsWithOtherSegments    | unsupported_segment_tag     
excluded   | 7983     | ミロク                 | 2016-04-30 | total    | 合計                     |                  |                    |        5,937,000 | TransactionsWithOtherSegments    | unsupported_segment_tag     
excluded   | 7983     | ミロク                 | 2016-04-30 | business | その他                   |                  |                    |             None | TransactionsWithOtherSegments    | unsupported_segment_tag     
excluded   | 7983     | ミロク                 | 2016-04-30 | total    | 合計                     |                  |                    |        5,937,000 | TransactionsWithOtherSegments    | unsupported_segment_tag     
excluded   | 7983     | ミロク                 | 2016-04-30 | excluded | Reconciling Items        |                  |                    |       -5,937,000 | TransactionsWithOtherSegments    | excluded_adjustment_or_elimination_member
excluded   | 7831     | ウイルコホールディングス | 2015-04-30 | business | 情報・印刷事業           | NetSales         | total              |    5,949,765,000 | NetSales                         | period_end_mismatch         
excluded   | 7831     | ウイルコホールディングス | 2015-04-30 | business | メディア事業             | NetSales         | total              |    2,279,267,000 | NetSales                         | period_end_mismatch         
excluded   | 7831     | ウイルコホールディングス | 2015-04-30 | total    | 合計                     | NetSales         | total              |    8,229,033,000 | NetSales                         | period_end_mismatch         
