generated_at: 2026-08-02T16:33:20
mode: apply
date_from: 
date_to: 
selected_rows: 816499
candidates: 2872003
warnings: 1

status     | code     | company                | period_end | kind     | segment                  | metric           | value_kind         | value            | source_tag                       | reason                      
excluded   | 9743     | 丹青社                 | 2015-01-31 | business | E00208-000Chain Store Market | NetSales         | external           |   14,643,365,000 | RevenuesFromExternalCustomers    | period_end_mismatch         
excluded   | 9743     | 丹青社                 | 2015-01-31 | business | E00208-000Cultural Facility Market | NetSales         | external           |    9,279,412,000 | RevenuesFromExternalCustomers    | period_end_mismatch         
excluded   | 9743     | 丹青社                 | 2015-01-31 | total    | 合計                     | NetSales         | external           |   61,198,893,000 | RevenuesFromExternalCustomers    | period_end_mismatch         
excluded   | 9743     | 丹青社                 | 2015-01-31 | business | その他                   | NetSales         | external           |    2,174,307,000 | RevenuesFromExternalCustomers    | period_end_mismatch         
excluded   | 9743     | 丹青社                 | 2015-01-31 | total    | 合計                     | NetSales         | external           |   63,373,201,000 | RevenuesFromExternalCustomers    | period_end_mismatch         
excluded   | 9743     | 丹青社                 | 2015-01-31 | excluded | Reconciling Items        |                  |                    |             None | RevenuesFromExternalCustomers    | excluded_adjustment_or_elimination_member
selected   | 9743     | 丹青社                 | 2016-01-31 | business | E00208-000Commercial And Other Facility Market | NetSales         | external           |   42,054,738,000 | RevenuesFromExternalCustomers    | selected                    
selected   | 9743     | 丹青社                 | 2016-01-31 | business | E00208-000Chain Store Market | NetSales         | external           |   15,378,874,000 | RevenuesFromExternalCustomers    | selected                    
selected   | 9743     | 丹青社                 | 2016-01-31 | business | E00208-000Cultural Facility Market | NetSales         | external           |    9,424,527,000 | RevenuesFromExternalCustomers    | selected                    
selected   | 9743     | 丹青社                 | 2016-01-31 | total    | 合計                     | NetSales         | external           |   66,858,139,000 | RevenuesFromExternalCustomers    | selected                    
selected   | 9743     | 丹青社                 | 2016-01-31 | business | その他                   | NetSales         | external           |      754,063,000 | RevenuesFromExternalCustomers    | selected                    
excluded   | 9743     | 丹青社                 | 2016-01-31 | total    | 合計                     | NetSales         | external           |   66,858,139,000 | RevenuesFromExternalCustomers    | lower_priority_duplicate    
selected   | 9743     | 丹青社                 | 2016-01-31 | total    | 合計                     | NetSales         | external           |   67,612,203,000 | RevenuesFromExternalCustomers    | selected                    
excluded   | 9743     | 丹青社                 | 2016-01-31 | excluded | Reconciling Items        |                  |                    |             None | RevenuesFromExternalCustomers    | excluded_adjustment_or_elimination_member
excluded   | 3159     | 丸善ＣＨＩホールディングス | 2015-01-31 | business | E23841-000Higher Education And Library Solution | NetSales         | total              |   59,762,000,000 | NetSales                         | period_end_mismatch         
excluded   | 3159     | 丸善ＣＨＩホールディングス | 2015-01-31 | business | E23841-000Retail Store Chain And Online Store Management | NetSales         | total              |   74,238,000,000 | NetSales                         | period_end_mismatch         
excluded   | 3159     | 丸善ＣＨＩホールディングス | 2015-01-31 | business | E23841-000Library Supplies And Support Business | NetSales         | total              |   19,363,000,000 | NetSales                         | period_end_mismatch         
excluded   | 3159     | 丸善ＣＨＩホールディングス | 2015-01-31 | business | E23841-000Publishing     | NetSales         | total              |    5,430,000,000 | NetSales                         | period_end_mismatch         
excluded   | 3159     | 丸善ＣＨＩホールディングス | 2015-01-31 | total    | 合計                     | NetSales         | total              |  158,795,000,000 | NetSales                         | period_end_mismatch         
excluded   | 3159     | 丸善ＣＨＩホールディングス | 2015-01-31 | business | その他                   | NetSales         | total              |   12,883,000,000 | NetSales                         | period_end_mismatch         
excluded   | 3159     | 丸善ＣＨＩホールディングス | 2015-01-31 | total    | 合計                     | NetSales         | total              |  171,679,000,000 | NetSales                         | period_end_mismatch         
excluded   | 3159     | 丸善ＣＨＩホールディングス | 2015-01-31 | excluded | Reconciling Items        |                  |                    |   -2,866,000,000 | NetSales                         | excluded_adjustment_or_elimination_member
selected   | 3159     | 丸善ＣＨＩホールディングス | 2016-01-31 | business | E23841-000Higher Education And Library Solution | NetSales         | total              |   59,877,000,000 | NetSales                         | selected                    
selected   | 3159     | 丸善ＣＨＩホールディングス | 2016-01-31 | business | E23841-000Retail Store Chain And Online Store Management | NetSales         | total              |   75,585,000,000 | NetSales                         | selected                    
selected   | 3159     | 丸善ＣＨＩホールディングス | 2016-01-31 | business | E23841-000Library Supplies And Support Business | NetSales         | total              |   20,766,000,000 | NetSales                         | selected                    
selected   | 3159     | 丸善ＣＨＩホールディングス | 2016-01-31 | business | E23841-000Publishing     | NetSales         | total              |    5,207,000,000 | NetSales                         | selected                    
selected   | 3159     | 丸善ＣＨＩホールディングス | 2016-01-31 | total    | 合計                     | NetSales         | total              |  161,437,000,000 | NetSales                         | selected                    
selected   | 3159     | 丸善ＣＨＩホールディングス | 2016-01-31 | business | その他                   | NetSales         | total              |   16,863,000,000 | NetSales                         | selected                    
excluded   | 3159     | 丸善ＣＨＩホールディングス | 2016-01-31 | total    | 合計                     | NetSales         | total              |  161,437,000,000 | NetSales                         | lower_priority_duplicate    
selected   | 3159     | 丸善ＣＨＩホールディングス | 2016-01-31 | total    | 合計                     | NetSales         | total              |  178,300,000,000 | NetSales                         | selected                    
excluded   | 3159     | 丸善ＣＨＩホールディングス | 2016-01-31 | excluded | Reconciling Items        |                  |                    |   -3,162,000,000 | NetSales                         | excluded_adjustment_or_elimination_member
excluded   | 3159     | 丸善ＣＨＩホールディングス | 2016-01-31 | excluded |                          |                  |                    |             None | NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock | table_2:excluded_no_supported_metric
excluded   | 3159     | 丸善ＣＨＩホールディングス | 2016-01-31 | excluded |                          |                  |                    |             None | NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock | table_3:excluded_no_supported_metric
selected   | 3159     | 丸善ＣＨＩホールディングス | 2016-01-31 | business | 文教市場販売事業         | NetSales         | total              |   59,531,000,000 | NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
selected   | 3159     | 丸善ＣＨＩホールディングス | 2016-01-31 | business | 店舗・ネット販売事業     | NetSales         | total              |   73,993,000,000 | NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
selected   | 3159     | 丸善ＣＨＩホールディングス | 2016-01-31 | business | 図書館 サポート 事業     | NetSales         | total              |   19,269,000,000 | NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
selected   | 3159     | 丸善ＣＨＩホールディングス | 2016-01-31 | business | 出版事業                 | NetSales         | total              |    4,714,000,000 | NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
selected   | 3159     | 丸善ＣＨＩホールディングス | 2016-01-31 | business | その他 (注)1             | NetSales         | total              |   11,304,000,000 | NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
selected   | 3159     | 丸善ＣＨＩホールディングス | 2016-01-31 | business | 文教市場販売事業         | SegmentProfit    | segment_profit     |    1,562,000,000 | NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
selected   | 3159     | 丸善ＣＨＩホールディングス | 2016-01-31 | business | 店舗・ネット販売事業     | SegmentProfit    | segment_profit     |      -64,000,000 | NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
selected   | 3159     | 丸善ＣＨＩホールディングス | 2016-01-31 | business | 図書館 サポート 事業     | SegmentProfit    | segment_profit     |    2,000,000,000 | NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
selected   | 3159     | 丸善ＣＨＩホールディングス | 2016-01-31 | business | 出版事業                 | SegmentProfit    | segment_profit     |      362,000,000 | NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
selected   | 3159     | 丸善ＣＨＩホールディングス | 2016-01-31 | total    | 合計                     | SegmentProfit    | segment_profit     |    3,860,000,000 | NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
selected   | 3159     | 丸善ＣＨＩホールディングス | 2016-01-31 | business | その他 (注)1             | SegmentProfit    | segment_profit     |      378,000,000 | NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
excluded   | 3159     | 丸善ＣＨＩホールディングス | 2015-01-31 | business | E23841-000Higher Education And Library Solution | OperatingIncome  | operating_profit   |    1,562,000,000 | OperatingIncome                  | period_end_mismatch         
excluded   | 3159     | 丸善ＣＨＩホールディングス | 2015-01-31 | business | E23841-000Retail Store Chain And Online Store Management | OperatingIncome  | operating_profit   |      -64,000,000 | OperatingIncome                  | period_end_mismatch         
excluded   | 3159     | 丸善ＣＨＩホールディングス | 2015-01-31 | business | E23841-000Library Supplies And Support Business | OperatingIncome  | operating_profit   |    2,000,000,000 | OperatingIncome                  | period_end_mismatch         
excluded   | 3159     | 丸善ＣＨＩホールディングス | 2015-01-31 | business | E23841-000Publishing     | OperatingIncome  | operating_profit   |      362,000,000 | OperatingIncome                  | period_end_mismatch         
excluded   | 3159     | 丸善ＣＨＩホールディングス | 2015-01-31 | total    | 合計                     | OperatingIncome  | operating_profit   |    3,860,000,000 | OperatingIncome                  | period_end_mismatch         
excluded   | 3159     | 丸善ＣＨＩホールディングス | 2015-01-31 | business | その他                   | OperatingIncome  | operating_profit   |      378,000,000 | OperatingIncome                  | period_end_mismatch         
excluded   | 3159     | 丸善ＣＨＩホールディングス | 2015-01-31 | total    | 合計                     | OperatingIncome  | operating_profit   |    4,239,000,000 | OperatingIncome                  | period_end_mismatch         
excluded   | 3159     | 丸善ＣＨＩホールディングス | 2015-01-31 | excluded | Reconciling Items        |                  |                    |   -2,215,000,000 | OperatingIncome                  | excluded_adjustment_or_elimination_member
selected   | 3159     | 丸善ＣＨＩホールディングス | 2016-01-31 | business | E23841-000Higher Education And Library Solution | OperatingIncome  | operating_profit   |    1,808,000,000 | OperatingIncome                  | selected                    
selected   | 3159     | 丸善ＣＨＩホールディングス | 2016-01-31 | business | E23841-000Retail Store Chain And Online Store Management | OperatingIncome  | operating_profit   |     -335,000,000 | OperatingIncome                  | selected                    
selected   | 3159     | 丸善ＣＨＩホールディングス | 2016-01-31 | business | E23841-000Library Supplies And Support Business | OperatingIncome  | operating_profit   |    2,124,000,000 | OperatingIncome                  | selected                    
selected   | 3159     | 丸善ＣＨＩホールディングス | 2016-01-31 | business | E23841-000Publishing     | OperatingIncome  | operating_profit   |      325,000,000 | OperatingIncome                  | selected                    
selected   | 3159     | 丸善ＣＨＩホールディングス | 2016-01-31 | total    | 合計                     | OperatingIncome  | operating_profit   |    3,923,000,000 | OperatingIncome                  | selected                    
selected   | 3159     | 丸善ＣＨＩホールディングス | 2016-01-31 | business | その他                   | OperatingIncome  | operating_profit   |      755,000,000 | OperatingIncome                  | selected                    
excluded   | 3159     | 丸善ＣＨＩホールディングス | 2016-01-31 | total    | 合計                     | OperatingIncome  | operating_profit   |    3,923,000,000 | OperatingIncome                  | lower_priority_duplicate    
selected   | 3159     | 丸善ＣＨＩホールディングス | 2016-01-31 | total    | 合計                     | OperatingIncome  | operating_profit   |    4,679,000,000 | OperatingIncome                  | selected                    
excluded   | 3159     | 丸善ＣＨＩホールディングス | 2016-01-31 | excluded | Reconciling Items        |                  |                    |   -2,474,000,000 | OperatingIncome                  | excluded_adjustment_or_elimination_member
excluded   | 3159     | 丸善ＣＨＩホールディングス | 2015-01-31 | business | E23841-000Higher Education And Library Solution | NetSales         | external           |   59,531,000,000 | RevenuesFromExternalCustomers    | period_end_mismatch         
excluded   | 3159     | 丸善ＣＨＩホールディングス | 2015-01-31 | business | E23841-000Retail Store Chain And Online Store Management | NetSales         | external           |   73,993,000,000 | RevenuesFromExternalCustomers    | period_end_mismatch         
excluded   | 3159     | 丸善ＣＨＩホールディングス | 2015-01-31 | business | E23841-000Library Supplies And Support Business | NetSales         | external           |   19,269,000,000 | RevenuesFromExternalCustomers    | period_end_mismatch         
excluded   | 3159     | 丸善ＣＨＩホールディングス | 2015-01-31 | business | E23841-000Publishing     | NetSales         | external           |    4,714,000,000 | RevenuesFromExternalCustomers    | period_end_mismatch         
excluded   | 3159     | 丸善ＣＨＩホールディングス | 2015-01-31 | total    | 合計                     | NetSales         | external           |  157,508,000,000 | RevenuesFromExternalCustomers    | period_end_mismatch         
excluded   | 3159     | 丸善ＣＨＩホールディングス | 2015-01-31 | business | その他                   | NetSales         | external           |   11,304,000,000 | RevenuesFromExternalCustomers    | period_end_mismatch         
excluded   | 3159     | 丸善ＣＨＩホールディングス | 2015-01-31 | total    | 合計                     | NetSales         | external           |  168,812,000,000 | RevenuesFromExternalCustomers    | period_end_mismatch         
excluded   | 3159     | 丸善ＣＨＩホールディングス | 2015-01-31 | excluded | Reconciling Items        |                  |                    |             None | RevenuesFromExternalCustomers    | excluded_adjustment_or_elimination_member
selected   | 3159     | 丸善ＣＨＩホールディングス | 2016-01-31 | business | E23841-000Higher Education And Library Solution | NetSales         | external           |   59,547,000,000 | RevenuesFromExternalCustomers    | selected                    
selected   | 3159     | 丸善ＣＨＩホールディングス | 2016-01-31 | business | E23841-000Retail Store Chain And Online Store Management | NetSales         | external           |   75,223,000,000 | RevenuesFromExternalCustomers    | selected                    
selected   | 3159     | 丸善ＣＨＩホールディングス | 2016-01-31 | business | E23841-000Library Supplies And Support Business | NetSales         | external           |   20,669,000,000 | RevenuesFromExternalCustomers    | selected                    
selected   | 3159     | 丸善ＣＨＩホールディングス | 2016-01-31 | business | E23841-000Publishing     | NetSales         | external           |    4,571,000,000 | RevenuesFromExternalCustomers    | selected                    
selected   | 3159     | 丸善ＣＨＩホールディングス | 2016-01-31 | total    | 合計                     | NetSales         | external           |  160,012,000,000 | RevenuesFromExternalCustomers    | selected                    
selected   | 3159     | 丸善ＣＨＩホールディングス | 2016-01-31 | business | その他                   | NetSales         | external           |   15,125,000,000 | RevenuesFromExternalCustomers    | selected                    
excluded   | 3159     | 丸善ＣＨＩホールディングス | 2016-01-31 | total    | 合計                     | NetSales         | external           |  160,012,000,000 | RevenuesFromExternalCustomers    | lower_priority_duplicate    
selected   | 3159     | 丸善ＣＨＩホールディングス | 2016-01-31 | total    | 合計                     | NetSales         | external           |  175,137,000,000 | RevenuesFromExternalCustomers    | selected                    
excluded   | 3159     | 丸善ＣＨＩホールディングス | 2016-01-31 | excluded | Reconciling Items        |                  |                    |             None | RevenuesFromExternalCustomers    | excluded_adjustment_or_elimination_member
excluded   | 7590     | タカショー             | 2015-01-20 | region   | 日本                     | NetSales         | total              |   16,649,729,000 | NetSales                         | period_end_mismatch         
excluded   | 7590     | タカショー             | 2015-01-20 | region   | 欧州                     | NetSales         | total              |    1,508,401,000 | NetSales                         | period_end_mismatch         
excluded   | 7590     | タカショー             | 2015-01-20 | region   | 中国                     | NetSales         | total              |    2,862,378,000 | NetSales                         | period_end_mismatch         
excluded   | 7590     | タカショー             | 2015-01-20 | business | E02888-000Korea          | NetSales         | total              |      101,240,000 | NetSales                         | period_end_mismatch         
excluded   | 7590     | タカショー             | 2015-01-20 | total    | 合計                     | NetSales         | total              |   21,121,750,000 | NetSales                         | period_end_mismatch         
excluded   | 7590     | タカショー             | 2015-01-20 | business | その他                   | NetSales         | total              |      146,590,000 | NetSales                         | period_end_mismatch         
excluded   | 7590     | タカショー             | 2015-01-20 | total    | 合計                     | NetSales         | total              |   21,268,341,000 | NetSales                         | period_end_mismatch         
excluded   | 7590     | タカショー             | 2015-01-20 | excluded | Reconciling Items        |                  |                    |   -2,783,777,000 | NetSales                         | excluded_adjustment_or_elimination_member
selected   | 7590     | タカショー             | 2016-01-20 | region   | 日本                     | NetSales         | total              |   16,584,536,000 | NetSales                         | selected                    
selected   | 7590     | タカショー             | 2016-01-20 | region   | 欧州                     | NetSales         | total              |    1,220,781,000 | NetSales                         | selected                    
selected   | 7590     | タカショー             | 2016-01-20 | region   | 中国                     | NetSales         | total              |    2,066,269,000 | NetSales                         | selected                    
selected   | 7590     | タカショー             | 2016-01-20 | business | E02888-000Korea          | NetSales         | total              |       27,111,000 | NetSales                         | selected                    
selected   | 7590     | タカショー             | 2016-01-20 | total    | 合計                     | NetSales         | total              |   19,898,699,000 | NetSales                         | selected                    
selected   | 7590     | タカショー             | 2016-01-20 | business | その他                   | NetSales         | total              |      150,818,000 | NetSales                         | selected                    
excluded   | 7590     | タカショー             | 2016-01-20 | total    | 合計                     | NetSales         | total              |   19,898,699,000 | NetSales                         | lower_priority_duplicate    
selected   | 7590     | タカショー             | 2016-01-20 | total    | 合計                     | NetSales         | total              |   20,049,518,000 | NetSales                         | selected                    
excluded   | 7590     | タカショー             | 2016-01-20 | excluded | Reconciling Items        |                  |                    |   -2,196,413,000 | NetSales                         | excluded_adjustment_or_elimination_member
excluded   | 7590     | タカショー             | 2016-01-20 | excluded |                          |                  |                    |             None | NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock | table_3:excluded_no_supported_metric
excluded   | 7590     | タカショー             | 2016-01-20 | excluded |                          |                  |                    |             None | NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock | table_4:excluded_asset_table
excluded   | 7590     | タカショー             | 2016-01-20 | excluded |                          |                  |                    |             None | NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock | table_6:excluded_no_supported_metric
excluded   | 7590     | タカショー             | 2016-01-20 | excluded |                          |                  |                    |             None | NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock | table_7:excluded_asset_table
excluded   | 7590     | タカショー             | 2016-01-20 | excluded |                          |                  |                    |             None | NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock | table_8:excluded_no_supported_metric
excluded   | 7590     | タカショー             | 2016-01-20 | excluded |                          |                  |                    |             None | NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock | table_9:excluded_no_supported_metric
excluded   | 7590     | タカショー             | 2016-01-20 | excluded |                          |                  |                    |             None | NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock | table_10:excluded_no_supported_metric
selected   | 7590     | タカショー             | 2016-01-20 | business | 日本                     | NetSales         | total              |   15,749,424,000 | NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
selected   | 7590     | タカショー             | 2016-01-20 | business | 欧州                     | NetSales         | total              |    1,508,401,000 | NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
selected   | 7590     | タカショー             | 2016-01-20 | business | 中国                     | NetSales         | total              |      978,906,000 | NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
selected   | 7590     | タカショー             | 2016-01-20 | business | 韓国                     | NetSales         | total              |      101,240,000 | NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
selected   | 7590     | タカショー             | 2016-01-20 | business | その他(注１)             | NetSales         | total              |      146,590,000 | NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
selected   | 7590     | タカショー             | 2016-01-20 | business | 日本                     | SegmentProfit    | segment_profit     |      589,122,000 | NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
selected   | 7590     | タカショー             | 2016-01-20 | business | 欧州                     | SegmentProfit    | segment_profit     |      -33,269,000 | NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
selected   | 7590     | タカショー             | 2016-01-20 | business | 中国                     | SegmentProfit    | segment_profit     |      217,847,000 | NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
selected   | 7590     | タカショー             | 2016-01-20 | business | 韓国                     | SegmentProfit    | segment_profit     |     -141,383,000 | NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
selected   | 7590     | タカショー             | 2016-01-20 | total    | 合計                     | SegmentProfit    | segment_profit     |      632,315,000 | NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
selected   | 7590     | タカショー             | 2016-01-20 | business | その他(注１)             | SegmentProfit    | segment_profit     |      -21,966,000 | NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
selected   | 7590     | タカショー             | 2016-01-20 | region   | 人工竹木フェンス関連商品 | NetSales         | total              |    5,909,129,000 | NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
selected   | 7590     | タカショー             | 2016-01-20 | region   | ガーデン用品             | NetSales         | total              |    6,002,698,000 | NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
selected   | 7590     | タカショー             | 2016-01-20 | region   | 照明機器                 | NetSales         | total              |    3,417,173,000 | NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
selected   | 7590     | タカショー             | 2016-01-20 | region   | その他                   | NetSales         | total              |    3,155,561,000 | NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
excluded   | 7590     | タカショー             | 2015-01-20 | region   | 日本                     | OperatingIncome  | operating_profit   |      589,122,000 | OperatingIncome                  | period_end_mismatch         
excluded   | 7590     | タカショー             | 2015-01-20 | region   | 欧州                     | OperatingIncome  | operating_profit   |      -33,269,000 | OperatingIncome                  | period_end_mismatch         
excluded   | 7590     | タカショー             | 2015-01-20 | region   | 中国                     | OperatingIncome  | operating_profit   |      217,847,000 | OperatingIncome                  | period_end_mismatch         
excluded   | 7590     | タカショー             | 2015-01-20 | business | E02888-000Korea          | OperatingIncome  | operating_profit   |     -141,383,000 | OperatingIncome                  | period_end_mismatch         
excluded   | 7590     | タカショー             | 2015-01-20 | total    | 合計                     | OperatingIncome  | operating_profit   |      632,315,000 | OperatingIncome                  | period_end_mismatch         
excluded   | 7590     | タカショー             | 2015-01-20 | business | その他                   | OperatingIncome  | operating_profit   |      -21,966,000 | OperatingIncome                  | period_end_mismatch         
excluded   | 7590     | タカショー             | 2015-01-20 | total    | 合計                     | OperatingIncome  | operating_profit   |      610,348,000 | OperatingIncome                  | period_end_mismatch         
excluded   | 7590     | タカショー             | 2015-01-20 | excluded | Reconciling Items        |                  |                    |       -6,932,000 | OperatingIncome                  | excluded_adjustment_or_elimination_member
selected   | 7590     | タカショー             | 2016-01-20 | region   | 日本                     | OperatingIncome  | operating_profit   |      862,047,000 | OperatingIncome                  | selected                    
selected   | 7590     | タカショー             | 2016-01-20 | region   | 欧州                     | OperatingIncome  | operating_profit   |     -129,511,000 | OperatingIncome                  | selected                    
selected   | 7590     | タカショー             | 2016-01-20 | region   | 中国                     | OperatingIncome  | operating_profit   |      102,070,000 | OperatingIncome                  | selected                    
selected   | 7590     | タカショー             | 2016-01-20 | business | E02888-000Korea          | OperatingIncome  | operating_profit   |      -98,518,000 | OperatingIncome                  | selected                    
selected   | 7590     | タカショー             | 2016-01-20 | total    | 合計                     | OperatingIncome  | operating_profit   |      736,087,000 | OperatingIncome                  | selected                    
selected   | 7590     | タカショー             | 2016-01-20 | business | その他                   | OperatingIncome  | operating_profit   |      -20,067,000 | OperatingIncome                  | selected                    
excluded   | 7590     | タカショー             | 2016-01-20 | total    | 合計                     | OperatingIncome  | operating_profit   |      736,087,000 | OperatingIncome                  | lower_priority_duplicate    
selected   | 7590     | タカショー             | 2016-01-20 | total    | 合計                     | OperatingIncome  | operating_profit   |      716,020,000 | OperatingIncome                  | selected                    
excluded   | 7590     | タカショー             | 2016-01-20 | excluded | Reconciling Items        |                  |                    |        6,551,000 | OperatingIncome                  | excluded_adjustment_or_elimination_member
excluded   | 7590     | タカショー             | 2015-01-20 | region   | 日本                     | NetSales         | external           |   15,749,424,000 | RevenuesFromExternalCustomers    | period_end_mismatch         
excluded   | 7590     | タカショー             | 2015-01-20 | region   | 欧州                     | NetSales         | external           |    1,508,401,000 | RevenuesFromExternalCustomers    | period_end_mismatch         
excluded   | 7590     | タカショー             | 2015-01-20 | region   | 中国                     | NetSales         | external           |      978,906,000 | RevenuesFromExternalCustomers    | period_end_mismatch         
excluded   | 7590     | タカショー             | 2015-01-20 | business | E02888-000Korea          | NetSales         | external           |      101,240,000 | RevenuesFromExternalCustomers    | period_end_mismatch         
excluded   | 7590     | タカショー             | 2015-01-20 | total    | 合計                     | NetSales         | external           |   18,337,973,000 | RevenuesFromExternalCustomers    | period_end_mismatch         
excluded   | 7590     | タカショー             | 2015-01-20 | business | その他                   | NetSales         | external           |      146,590,000 | RevenuesFromExternalCustomers    | period_end_mismatch         
excluded   | 7590     | タカショー             | 2015-01-20 | total    | 合計                     | NetSales         | external           |   18,484,563,000 | RevenuesFromExternalCustomers    | period_end_mismatch         
excluded   | 7590     | タカショー             | 2015-01-20 | excluded | Reconciling Items        |                  |                    |             None | RevenuesFromExternalCustomers    | excluded_adjustment_or_elimination_member
selected   | 7590     | タカショー             | 2016-01-20 | region   | 日本                     | NetSales         | external           |   15,939,691,000 | RevenuesFromExternalCustomers    | selected                    
selected   | 7590     | タカショー             | 2016-01-20 | region   | 欧州                     | NetSales         | external           |    1,215,522,000 | RevenuesFromExternalCustomers    | selected                    
selected   | 7590     | タカショー             | 2016-01-20 | region   | 中国                     | NetSales         | external           |      519,960,000 | RevenuesFromExternalCustomers    | selected                    
selected   | 7590     | タカショー             | 2016-01-20 | business | E02888-000Korea          | NetSales         | external           |       27,111,000 | RevenuesFromExternalCustomers    | selected                    
selected   | 7590     | タカショー             | 2016-01-20 | total    | 合計                     | NetSales         | external           |   17,702,286,000 | RevenuesFromExternalCustomers    | selected                    
selected   | 7590     | タカショー             | 2016-01-20 | business | その他                   | NetSales         | external           |      150,818,000 | RevenuesFromExternalCustomers    | selected                    
excluded   | 7590     | タカショー             | 2016-01-20 | total    | 合計                     | NetSales         | external           |   17,702,286,000 | RevenuesFromExternalCustomers    | lower_priority_duplicate    
selected   | 7590     | タカショー             | 2016-01-20 | total    | 合計                     | NetSales         | external           |   17,853,105,000 | RevenuesFromExternalCustomers    | selected                    
excluded   | 7590     | タカショー             | 2016-01-20 | excluded | Reconciling Items        |                  |                    |             None | RevenuesFromExternalCustomers    | excluded_adjustment_or_elimination_member
excluded   | 8142     | トーホー               | 2015-01-31 | business | E02665-000Distributor Business | NetSales         | total              |  218,625,000,000 | NetSales                         | period_end_mismatch         
excluded   | 8142     | トーホー               | 2015-01-31 | business | E02665-000Cash And Carry Business | NetSales         | total              |   43,466,000,000 | NetSales                         | period_end_mismatch         
excluded   | 8142     | トーホー               | 2015-01-31 | business | E02665-000Food Supermarket Business | NetSales         | total              |   24,388,000,000 | NetSales                         | period_end_mismatch         
excluded   | 8142     | トーホー               | 2015-01-31 | business | その他                   | NetSales         | total              |    9,051,000,000 | NetSales                         | period_end_mismatch         
excluded   | 8142     | トーホー               | 2015-01-31 | total    | 合計                     | NetSales         | total              |  295,532,000,000 | NetSales                         | period_end_mismatch         
excluded   | 8142     | トーホー               | 2015-01-31 | excluded | Reconciling Items        |                  |                    |  -86,533,000,000 | NetSales                         | excluded_adjustment_or_elimination_member
selected   | 8142     | トーホー               | 2016-01-31 | business | E02665-000Distributor Business | NetSales         | total              |  225,535,000,000 | NetSales                         | selected                    
selected   | 8142     | トーホー               | 2016-01-31 | business | E02665-000Cash And Carry Business | NetSales         | total              |   44,249,000,000 | NetSales                         | selected                    
selected   | 8142     | トーホー               | 2016-01-31 | business | E02665-000Food Supermarket Business | NetSales         | total              |   23,212,000,000 | NetSales                         | selected                    
selected   | 8142     | トーホー               | 2016-01-31 | business | その他                   | NetSales         | total              |   10,493,000,000 | NetSales                         | selected                    
selected   | 8142     | トーホー               | 2016-01-31 | total    | 合計                     | NetSales         | total              |  303,491,000,000 | NetSales                         | selected                    
